"","ID","Token","Rating","Condition","Speaker","ratingType","rep","Sent"
"2860","L159","Sub11_AP_bsent.3_conv",33,"conv","Sub11","AP","3","bsent"
"2861","L159","Sub11_AP_bsent.3_lessClear",17,"lessClear","Sub11","AP","3","bsent"
"2862","L159","Sub11_AP_bsent.3_moreClear",32,"moreClear","Sub11","AP","3","bsent"
"2863","L160","Sub30_Int_bsent.5_conv",48,"conv","Sub30","Int","5","bsent"
"2864","L160","Sub30_Int_bsent.5_lessClear",24,"lessClear","Sub30","Int","5","bsent"
"2865","L160","Sub30_Int_bsent.5_moreClear",34,"moreClear","Sub30","Int","5","bsent"
"2866","L160","Sub28_Int_tsent.1_conv",6,"conv","Sub28","Int","1","tsent"
"2867","L160","Sub28_Int_tsent.1_lessClear",17,"lessClear","Sub28","Int","1","tsent"
"2868","L160","Sub28_Int_tsent.1_moreClear",9,"moreClear","Sub28","Int","1","tsent"
"2869","L160","Sub35_Int_ksent.2_conv",100,"conv","Sub35","Int","2","ksent"
"2870","L160","Sub35_Int_ksent.2_lessClear",100,"lessClear","Sub35","Int","2","ksent"
"2871","L160","Sub35_Int_ksent.2_moreClear",100,"moreClear","Sub35","Int","2","ksent"
"2872","L160","Sub30_AP_tsent.5_conv",38,"conv","Sub30","AP","5","tsent"
"2873","L160","Sub30_AP_tsent.5_lessClear",7,"lessClear","Sub30","AP","5","tsent"
"2874","L160","Sub30_AP_tsent.5_moreClear",32,"moreClear","Sub30","AP","5","tsent"
"2875","L160","Sub28_AP_ksent.5_conv",3,"conv","Sub28","AP","5","ksent"
"2876","L160","Sub28_AP_ksent.5_lessClear",3,"lessClear","Sub28","AP","5","ksent"
"2877","L160","Sub28_AP_ksent.5_moreClear",9,"moreClear","Sub28","AP","5","ksent"
"2878","L160","Sub35_AP_bsent.4_conv",95,"conv","Sub35","AP","4","bsent"
"2879","L160","Sub35_AP_bsent.4_lessClear",33,"lessClear","Sub35","AP","4","bsent"
"2880","L160","Sub35_AP_bsent.4_moreClear",100,"moreClear","Sub35","AP","4","bsent"
"2881","L161","Sub25_Int_bsent.3_conv",0,"conv","Sub25","Int","3","bsent"
"2882","L161","Sub25_Int_bsent.3_lessClear",1,"lessClear","Sub25","Int","3","bsent"
"2883","L161","Sub25_Int_bsent.3_moreClear",3,"moreClear","Sub25","Int","3","bsent"
"2884","L161","Sub35_Int_tsent.3_conv",69,"conv","Sub35","Int","3","tsent"
"2885","L161","Sub35_Int_tsent.3_lessClear",42,"lessClear","Sub35","Int","3","tsent"
"2886","L161","Sub35_Int_tsent.3_moreClear",100,"moreClear","Sub35","Int","3","tsent"
"2887","L161","Sub12_Int_ksent.5_conv",0,"conv","Sub12","Int","5","ksent"
"2888","L161","Sub12_Int_ksent.5_lessClear",0,"lessClear","Sub12","Int","5","ksent"
"2889","L161","Sub12_Int_ksent.5_moreClear",0,"moreClear","Sub12","Int","5","ksent"
"2890","L161","Sub25_AP_tsent.5_conv",1,"conv","Sub25","AP","5","tsent"
"2891","L161","Sub25_AP_tsent.5_lessClear",0,"lessClear","Sub25","AP","5","tsent"
"2892","L161","Sub25_AP_tsent.5_moreClear",1,"moreClear","Sub25","AP","5","tsent"
"2893","L161","Sub35_AP_ksent.4_conv",41,"conv","Sub35","AP","4","ksent"
"2894","L161","Sub35_AP_ksent.4_lessClear",4,"lessClear","Sub35","AP","4","ksent"
"2895","L161","Sub35_AP_ksent.4_moreClear",97,"moreClear","Sub35","AP","4","ksent"
"2896","L161","Sub12_AP_bsent.3_conv",21,"conv","Sub12","AP","3","bsent"
"2897","L161","Sub12_AP_bsent.3_lessClear",0,"lessClear","Sub12","AP","3","bsent"
"2898","L161","Sub12_AP_bsent.3_moreClear",1,"moreClear","Sub12","AP","3","bsent"
"2899","L162","Sub23_Int_bsent.3_conv",10,"conv","Sub23","Int","3","bsent"
"2900","L162","Sub23_Int_bsent.3_lessClear",1,"lessClear","Sub23","Int","3","bsent"
"2901","L162","Sub23_Int_bsent.3_moreClear",52,"moreClear","Sub23","Int","3","bsent"
"2902","L162","Sub22_Int_tsent.3_conv",17,"conv","Sub22","Int","3","tsent"
"2903","L162","Sub22_Int_tsent.3_lessClear",46,"lessClear","Sub22","Int","3","tsent"
"2904","L162","Sub22_Int_tsent.3_moreClear",47,"moreClear","Sub22","Int","3","tsent"
"2905","L162","Sub11_Int_ksent.3_conv",1,"conv","Sub11","Int","3","ksent"
"2906","L162","Sub11_Int_ksent.3_lessClear",1,"lessClear","Sub11","Int","3","ksent"
"2907","L162","Sub11_Int_ksent.3_moreClear",5,"moreClear","Sub11","Int","3","ksent"
"2908","L162","Sub23_AP_tsent.1_conv",46,"conv","Sub23","AP","1","tsent"
"2909","L162","Sub23_AP_tsent.1_lessClear",1,"lessClear","Sub23","AP","1","tsent"
"2910","L162","Sub23_AP_tsent.1_moreClear",20,"moreClear","Sub23","AP","1","tsent"
"2911","L162","Sub22_AP_ksent.5_conv",15,"conv","Sub22","AP","5","ksent"
"2912","L162","Sub22_AP_ksent.5_lessClear",5,"lessClear","Sub22","AP","5","ksent"
"2913","L162","Sub22_AP_ksent.5_moreClear",53,"moreClear","Sub22","AP","5","ksent"
"2914","L162","Sub11_AP_bsent.1_conv",8,"conv","Sub11","AP","1","bsent"
"2915","L162","Sub11_AP_bsent.1_lessClear",2,"lessClear","Sub11","AP","1","bsent"
"2916","L162","Sub11_AP_bsent.1_moreClear",4,"moreClear","Sub11","AP","1","bsent"
"2917","L163","Sub23_Int_bsent.2_conv",100,"conv","Sub23","Int","2","bsent"
"2918","L163","Sub23_Int_bsent.2_lessClear",1,"lessClear","Sub23","Int","2","bsent"
"2919","L163","Sub23_Int_bsent.2_moreClear",100,"moreClear","Sub23","Int","2","bsent"
"2920","L163","Sub32_Int_tsent.5_conv",100,"conv","Sub32","Int","5","tsent"
"2921","L163","Sub32_Int_tsent.5_lessClear",80,"lessClear","Sub32","Int","5","tsent"
"2922","L163","Sub32_Int_tsent.5_moreClear",61,"moreClear","Sub32","Int","5","tsent"
"2923","L163","Sub28_Int_ksent.1_conv",0,"conv","Sub28","Int","1","ksent"
"2924","L163","Sub28_Int_ksent.1_lessClear",0,"lessClear","Sub28","Int","1","ksent"
"2925","L163","Sub28_Int_ksent.1_moreClear",0,"moreClear","Sub28","Int","1","ksent"
"2926","L163","Sub23_AP_tsent.2_conv",41,"conv","Sub23","AP","2","tsent"
"2927","L163","Sub23_AP_tsent.2_lessClear",32,"lessClear","Sub23","AP","2","tsent"
"2928","L163","Sub23_AP_tsent.2_moreClear",73,"moreClear","Sub23","AP","2","tsent"
"2929","L163","Sub32_AP_ksent.1_conv",48,"conv","Sub32","AP","1","ksent"
"2930","L163","Sub32_AP_ksent.1_lessClear",100,"lessClear","Sub32","AP","1","ksent"
"2931","L163","Sub32_AP_ksent.1_moreClear",71,"moreClear","Sub32","AP","1","ksent"
"2932","L163","Sub28_AP_bsent.4_conv",15,"conv","Sub28","AP","4","bsent"
"2933","L163","Sub28_AP_bsent.4_lessClear",47,"lessClear","Sub28","AP","4","bsent"
"2934","L163","Sub28_AP_bsent.4_moreClear",27,"moreClear","Sub28","AP","4","bsent"
"2935","L164","Sub11_Int_bsent.1_conv",10,"conv","Sub11","Int","1","bsent"
"2936","L164","Sub11_Int_bsent.1_lessClear",4,"lessClear","Sub11","Int","1","bsent"
"2937","L164","Sub11_Int_bsent.1_moreClear",15,"moreClear","Sub11","Int","1","bsent"
"2938","L164","Sub11_Int_tsent.5_conv",22,"conv","Sub11","Int","5","tsent"
"2939","L164","Sub11_Int_tsent.5_lessClear",6,"lessClear","Sub11","Int","5","tsent"
"2940","L164","Sub11_Int_tsent.5_moreClear",64,"moreClear","Sub11","Int","5","tsent"
"2941","L164","Sub18_Int_ksent.1_conv",100,"conv","Sub18","Int","1","ksent"
"2942","L164","Sub18_Int_ksent.1_lessClear",100,"lessClear","Sub18","Int","1","ksent"
"2943","L164","Sub18_Int_ksent.1_moreClear",100,"moreClear","Sub18","Int","1","ksent"
"2944","L164","Sub11_AP_tsent.1_conv",1,"conv","Sub11","AP","1","tsent"
"2945","L164","Sub11_AP_tsent.1_lessClear",2,"lessClear","Sub11","AP","1","tsent"
"2946","L164","Sub11_AP_tsent.1_moreClear",74,"moreClear","Sub11","AP","1","tsent"
"2947","L164","Sub11_AP_ksent.1_conv",53,"conv","Sub11","AP","1","ksent"
"2948","L164","Sub11_AP_ksent.1_lessClear",0,"lessClear","Sub11","AP","1","ksent"
"2949","L164","Sub11_AP_ksent.1_moreClear",91,"moreClear","Sub11","AP","1","ksent"
"2950","L164","Sub18_AP_bsent.4_conv",47,"conv","Sub18","AP","4","bsent"
"2951","L164","Sub18_AP_bsent.4_lessClear",48,"lessClear","Sub18","AP","4","bsent"
"2952","L164","Sub18_AP_bsent.4_moreClear",49,"moreClear","Sub18","AP","4","bsent"
"2953","L165","Sub22_Int_bsent.1_conv",92,"conv","Sub22","Int","1","bsent"
"2954","L165","Sub22_Int_bsent.1_lessClear",89,"lessClear","Sub22","Int","1","bsent"
"2955","L165","Sub22_Int_bsent.1_moreClear",97,"moreClear","Sub22","Int","1","bsent"
"2956","L165","Sub12_Int_tsent.5_conv",7,"conv","Sub12","Int","5","tsent"
"2957","L165","Sub12_Int_tsent.5_lessClear",0,"lessClear","Sub12","Int","5","tsent"
"2958","L165","Sub12_Int_tsent.5_moreClear",2,"moreClear","Sub12","Int","5","tsent"
"2959","L165","Sub25_Int_ksent.1_conv",2,"conv","Sub25","Int","1","ksent"
"2960","L165","Sub25_Int_ksent.1_lessClear",0,"lessClear","Sub25","Int","1","ksent"
"2961","L165","Sub25_Int_ksent.1_moreClear",0,"moreClear","Sub25","Int","1","ksent"
"2962","L165","Sub22_AP_tsent.2_conv",96,"conv","Sub22","AP","2","tsent"
"2963","L165","Sub22_AP_tsent.2_lessClear",94,"lessClear","Sub22","AP","2","tsent"
"2964","L165","Sub22_AP_tsent.2_moreClear",100,"moreClear","Sub22","AP","2","tsent"
"2965","L165","Sub12_AP_ksent.5_conv",3,"conv","Sub12","AP","5","ksent"
"2966","L165","Sub12_AP_ksent.5_lessClear",0,"lessClear","Sub12","AP","5","ksent"
"2967","L165","Sub12_AP_ksent.5_moreClear",4,"moreClear","Sub12","AP","5","ksent"
"2968","L165","Sub25_AP_bsent.2_conv",61,"conv","Sub25","AP","2","bsent"
"2969","L165","Sub25_AP_bsent.2_lessClear",0,"lessClear","Sub25","AP","2","bsent"
"2970","L165","Sub25_AP_bsent.2_moreClear",72,"moreClear","Sub25","AP","2","bsent"
"2971","L166","Sub28_Int_bsent.4_conv",0,"conv","Sub28","Int","4","bsent"
"2972","L166","Sub28_Int_bsent.4_lessClear",0,"lessClear","Sub28","Int","4","bsent"
"2973","L166","Sub28_Int_bsent.4_moreClear",0,"moreClear","Sub28","Int","4","bsent"
"2974","L166","Sub24_Int_tsent.2_conv",70,"conv","Sub24","Int","2","tsent"
"2975","L166","Sub24_Int_tsent.2_lessClear",64,"lessClear","Sub24","Int","2","tsent"
"2976","L166","Sub24_Int_tsent.2_moreClear",70,"moreClear","Sub24","Int","2","tsent"
"2977","L166","Sub24_Int_ksent.3_conv",100,"conv","Sub24","Int","3","ksent"
"2978","L166","Sub24_Int_ksent.3_lessClear",79,"lessClear","Sub24","Int","3","ksent"
"2979","L166","Sub24_Int_ksent.3_moreClear",78,"moreClear","Sub24","Int","3","ksent"
"2980","L166","Sub28_AP_tsent.2_conv",0,"conv","Sub28","AP","2","tsent"
"2981","L166","Sub28_AP_tsent.2_lessClear",0,"lessClear","Sub28","AP","2","tsent"
"2982","L166","Sub28_AP_tsent.2_moreClear",0,"moreClear","Sub28","AP","2","tsent"
"2983","L166","Sub24_AP_ksent.5_conv",100,"conv","Sub24","AP","5","ksent"
"2984","L166","Sub24_AP_ksent.5_lessClear",100,"lessClear","Sub24","AP","5","ksent"
"2985","L166","Sub24_AP_ksent.5_moreClear",100,"moreClear","Sub24","AP","5","ksent"
"2986","L166","Sub24_AP_bsent.5_conv",63,"conv","Sub24","AP","5","bsent"
"2987","L166","Sub24_AP_bsent.5_lessClear",46,"lessClear","Sub24","AP","5","bsent"
"2988","L166","Sub24_AP_bsent.5_moreClear",63,"moreClear","Sub24","AP","5","bsent"
"2989","L167","Sub24_Int_bsent.5_conv",35,"conv","Sub24","Int","5","bsent"
"2990","L167","Sub24_Int_bsent.5_lessClear",29,"lessClear","Sub24","Int","5","bsent"
"2991","L167","Sub24_Int_bsent.5_moreClear",18,"moreClear","Sub24","Int","5","bsent"
"2992","L167","Sub34_Int_tsent.2_conv",85,"conv","Sub34","Int","2","tsent"
"2993","L167","Sub34_Int_tsent.2_lessClear",7,"lessClear","Sub34","Int","2","tsent"
"2994","L167","Sub34_Int_tsent.2_moreClear",61,"moreClear","Sub34","Int","2","tsent"
"2995","L167","Sub32_Int_ksent.4_conv",73,"conv","Sub32","Int","4","ksent"
"2996","L167","Sub32_Int_ksent.4_lessClear",44,"lessClear","Sub32","Int","4","ksent"
"2997","L167","Sub32_Int_ksent.4_moreClear",80,"moreClear","Sub32","Int","4","ksent"
"2998","L167","Sub24_AP_tsent.4_conv",85,"conv","Sub24","AP","4","tsent"
"2999","L167","Sub24_AP_tsent.4_lessClear",58,"lessClear","Sub24","AP","4","tsent"
"3000","L167","Sub24_AP_tsent.4_moreClear",84,"moreClear","Sub24","AP","4","tsent"
"3001","L167","Sub34_AP_ksent.4_conv",33,"conv","Sub34","AP","4","ksent"
"3002","L167","Sub34_AP_ksent.4_lessClear",40,"lessClear","Sub34","AP","4","ksent"
"3003","L167","Sub34_AP_ksent.4_moreClear",45,"moreClear","Sub34","AP","4","ksent"
"3004","L167","Sub32_AP_bsent.5_conv",40,"conv","Sub32","AP","5","bsent"
"3005","L167","Sub32_AP_bsent.5_lessClear",27,"lessClear","Sub32","AP","5","bsent"
"3006","L167","Sub32_AP_bsent.5_moreClear",80,"moreClear","Sub32","AP","5","bsent"
"3007","L168","Sub28_Int_bsent.5_conv",35,"conv","Sub28","Int","5","bsent"
"3008","L168","Sub28_Int_bsent.5_lessClear",13,"lessClear","Sub28","Int","5","bsent"
"3009","L168","Sub28_Int_bsent.5_moreClear",80,"moreClear","Sub28","Int","5","bsent"
"3010","L168","Sub24_Int_tsent.5_conv",95,"conv","Sub24","Int","5","tsent"
"3011","L168","Sub24_Int_tsent.5_lessClear",90,"lessClear","Sub24","Int","5","tsent"
"3012","L168","Sub24_Int_tsent.5_moreClear",91,"moreClear","Sub24","Int","5","tsent"
"3013","L168","Sub35_Int_ksent.5_conv",100,"conv","Sub35","Int","5","ksent"
"3014","L168","Sub35_Int_ksent.5_lessClear",64,"lessClear","Sub35","Int","5","ksent"
"3015","L168","Sub35_Int_ksent.5_moreClear",71,"moreClear","Sub35","Int","5","ksent"
"3016","L168","Sub28_AP_tsent.4_conv",6,"conv","Sub28","AP","4","tsent"
"3017","L168","Sub28_AP_tsent.4_lessClear",12,"lessClear","Sub28","AP","4","tsent"
"3018","L168","Sub28_AP_tsent.4_moreClear",11,"moreClear","Sub28","AP","4","tsent"
"3019","L168","Sub24_AP_ksent.2_conv",100,"conv","Sub24","AP","2","ksent"
"3020","L168","Sub24_AP_ksent.2_lessClear",100,"lessClear","Sub24","AP","2","ksent"
"3021","L168","Sub24_AP_ksent.2_moreClear",100,"moreClear","Sub24","AP","2","ksent"
"3022","L168","Sub35_AP_bsent.1_conv",28,"conv","Sub35","AP","1","bsent"
"3023","L168","Sub35_AP_bsent.1_lessClear",5,"lessClear","Sub35","AP","1","bsent"
"3024","L168","Sub35_AP_bsent.1_moreClear",100,"moreClear","Sub35","AP","1","bsent"
"3025","L169","Sub30_Int_bsent.4_conv",100,"conv","Sub30","Int","4","bsent"
"3026","L169","Sub30_Int_bsent.4_lessClear",0,"lessClear","Sub30","Int","4","bsent"
"3027","L169","Sub30_Int_bsent.4_moreClear",100,"moreClear","Sub30","Int","4","bsent"
"3028","L169","Sub26_Int_tsent.5_conv",30,"conv","Sub26","Int","5","tsent"
"3029","L169","Sub26_Int_tsent.5_lessClear",0,"lessClear","Sub26","Int","5","tsent"
"3030","L169","Sub26_Int_tsent.5_moreClear",47,"moreClear","Sub26","Int","5","tsent"
"3031","L169","Sub30_Int_ksent.2_conv",68,"conv","Sub30","Int","2","ksent"
"3032","L169","Sub30_Int_ksent.2_lessClear",0,"lessClear","Sub30","Int","2","ksent"
"3033","L169","Sub30_Int_ksent.2_moreClear",42,"moreClear","Sub30","Int","2","ksent"
"3034","L169","Sub30_AP_tsent.1_conv",76,"conv","Sub30","AP","1","tsent"
"3035","L169","Sub30_AP_tsent.1_lessClear",0,"lessClear","Sub30","AP","1","tsent"
"3036","L169","Sub30_AP_tsent.1_moreClear",55,"moreClear","Sub30","AP","1","tsent"
"3037","L169","Sub26_AP_ksent.3_conv",8,"conv","Sub26","AP","3","ksent"
"3038","L169","Sub26_AP_ksent.3_lessClear",0,"lessClear","Sub26","AP","3","ksent"
"3039","L169","Sub26_AP_ksent.3_moreClear",58,"moreClear","Sub26","AP","3","ksent"
"3040","L169","Sub30_AP_bsent.3_conv",17,"conv","Sub30","AP","3","bsent"
"3041","L169","Sub30_AP_bsent.3_lessClear",0,"lessClear","Sub30","AP","3","bsent"
"3042","L169","Sub30_AP_bsent.3_moreClear",100,"moreClear","Sub30","AP","3","bsent"
"3043","L170","Sub11_Int_bsent.3_conv",10,"conv","Sub11","Int","3","bsent"
"3044","L170","Sub11_Int_bsent.3_lessClear",10,"lessClear","Sub11","Int","3","bsent"
"3045","L170","Sub11_Int_bsent.3_moreClear",15,"moreClear","Sub11","Int","3","bsent"
"3046","L170","Sub16_Int_tsent.5_conv",100,"conv","Sub16","Int","5","tsent"
"3047","L170","Sub16_Int_tsent.5_lessClear",77,"lessClear","Sub16","Int","5","tsent"
"3048","L170","Sub16_Int_tsent.5_moreClear",100,"moreClear","Sub16","Int","5","tsent"
"3049","L170","Sub16_Int_ksent.2_conv",39,"conv","Sub16","Int","2","ksent"
"3050","L170","Sub16_Int_ksent.2_lessClear",20,"lessClear","Sub16","Int","2","ksent"
"3051","L170","Sub16_Int_ksent.2_moreClear",93,"moreClear","Sub16","Int","2","ksent"
"3052","L170","Sub11_AP_tsent.4_conv",0,"conv","Sub11","AP","4","tsent"
"3053","L170","Sub11_AP_tsent.4_lessClear",0,"lessClear","Sub11","AP","4","tsent"
"3054","L170","Sub11_AP_tsent.4_moreClear",3,"moreClear","Sub11","AP","4","tsent"
"3055","L170","Sub16_AP_ksent.2_conv",0,"conv","Sub16","AP","2","ksent"
"3056","L170","Sub16_AP_ksent.2_lessClear",0,"lessClear","Sub16","AP","2","ksent"
"3057","L170","Sub16_AP_ksent.2_moreClear",78,"moreClear","Sub16","AP","2","ksent"
"3058","L170","Sub16_AP_bsent.5_conv",0,"conv","Sub16","AP","5","bsent"
"3059","L170","Sub16_AP_bsent.5_lessClear",6,"lessClear","Sub16","AP","5","bsent"
"3060","L170","Sub16_AP_bsent.5_moreClear",75,"moreClear","Sub16","AP","5","bsent"
"3061","L171","Sub32_Int_bsent.4_conv",100,"conv","Sub32","Int","4","bsent"
"3062","L171","Sub32_Int_bsent.4_lessClear",98,"lessClear","Sub32","Int","4","bsent"
"3063","L171","Sub32_Int_bsent.4_moreClear",46,"moreClear","Sub32","Int","4","bsent"
"3064","L171","Sub32_Int_tsent.1_conv",88,"conv","Sub32","Int","1","tsent"
"3065","L171","Sub32_Int_tsent.1_lessClear",63,"lessClear","Sub32","Int","1","tsent"
"3066","L171","Sub32_Int_tsent.1_moreClear",71,"moreClear","Sub32","Int","1","tsent"
"3067","L171","Sub28_Int_ksent.5_conv",0,"conv","Sub28","Int","5","ksent"
"3068","L171","Sub28_Int_ksent.5_lessClear",2,"lessClear","Sub28","Int","5","ksent"
"3069","L171","Sub28_Int_ksent.5_moreClear",3,"moreClear","Sub28","Int","5","ksent"
"3070","L171","Sub32_AP_tsent.5_conv",81,"conv","Sub32","AP","5","tsent"
"3071","L171","Sub32_AP_tsent.5_lessClear",24,"lessClear","Sub32","AP","5","tsent"
"3072","L171","Sub32_AP_tsent.5_moreClear",78,"moreClear","Sub32","AP","5","tsent"
"3073","L171","Sub32_AP_ksent.3_conv",76,"conv","Sub32","AP","3","ksent"
"3074","L171","Sub32_AP_ksent.3_lessClear",15,"lessClear","Sub32","AP","3","ksent"
"3075","L171","Sub32_AP_ksent.3_moreClear",64,"moreClear","Sub32","AP","3","ksent"
"3076","L171","Sub28_AP_bsent.5_conv",11,"conv","Sub28","AP","5","bsent"
"3077","L171","Sub28_AP_bsent.5_lessClear",4,"lessClear","Sub28","AP","5","bsent"
"3078","L171","Sub28_AP_bsent.5_moreClear",10,"moreClear","Sub28","AP","5","bsent"
"3079","L172","Sub16_Int_bsent.5_conv",100,"conv","Sub16","Int","5","bsent"
"3080","L172","Sub16_Int_bsent.5_lessClear",100,"lessClear","Sub16","Int","5","bsent"
"3081","L172","Sub16_Int_bsent.5_moreClear",100,"moreClear","Sub16","Int","5","bsent"
"3082","L172","Sub28_Int_tsent.5_conv",0,"conv","Sub28","Int","5","tsent"
"3083","L172","Sub28_Int_tsent.5_lessClear",0,"lessClear","Sub28","Int","5","tsent"
"3084","L172","Sub28_Int_tsent.5_moreClear",0,"moreClear","Sub28","Int","5","tsent"
"3085","L172","Sub24_Int_ksent.3_conv",85,"conv","Sub24","Int","3","ksent"
"3086","L172","Sub24_Int_ksent.3_lessClear",100,"lessClear","Sub24","Int","3","ksent"
"3087","L172","Sub24_Int_ksent.3_moreClear",72,"moreClear","Sub24","Int","3","ksent"
"3088","L172","Sub16_AP_tsent.1_conv",89,"conv","Sub16","AP","1","tsent"
"3089","L172","Sub16_AP_tsent.1_lessClear",11,"lessClear","Sub16","AP","1","tsent"
"3090","L172","Sub16_AP_tsent.1_moreClear",100,"moreClear","Sub16","AP","1","tsent"
"3091","L172","Sub28_AP_ksent.4_conv",0,"conv","Sub28","AP","4","ksent"
"3092","L172","Sub28_AP_ksent.4_lessClear",0,"lessClear","Sub28","AP","4","ksent"
"3093","L172","Sub28_AP_ksent.4_moreClear",0,"moreClear","Sub28","AP","4","ksent"
"3094","L172","Sub24_AP_bsent.1_conv",57,"conv","Sub24","AP","1","bsent"
"3095","L172","Sub24_AP_bsent.1_lessClear",92,"lessClear","Sub24","AP","1","bsent"
"3096","L172","Sub24_AP_bsent.1_moreClear",92,"moreClear","Sub24","AP","1","bsent"
"3097","L173","Sub18_Int_bsent.2_conv",51,"conv","Sub18","Int","2","bsent"
"3098","L173","Sub18_Int_bsent.2_lessClear",100,"lessClear","Sub18","Int","2","bsent"
"3099","L173","Sub18_Int_bsent.2_moreClear",72,"moreClear","Sub18","Int","2","bsent"
"3100","L173","Sub11_Int_tsent.1_conv",0,"conv","Sub11","Int","1","tsent"
"3101","L173","Sub11_Int_tsent.1_lessClear",0,"lessClear","Sub11","Int","1","tsent"
"3102","L173","Sub11_Int_tsent.1_moreClear",25,"moreClear","Sub11","Int","1","tsent"
"3103","L173","Sub34_Int_ksent.1_conv",100,"conv","Sub34","Int","1","ksent"
"3104","L173","Sub34_Int_ksent.1_lessClear",100,"lessClear","Sub34","Int","1","ksent"
"3105","L173","Sub34_Int_ksent.1_moreClear",81,"moreClear","Sub34","Int","1","ksent"
"3106","L173","Sub18_AP_tsent.4_conv",4,"conv","Sub18","AP","4","tsent"
"3107","L173","Sub18_AP_tsent.4_lessClear",4,"lessClear","Sub18","AP","4","tsent"
"3108","L173","Sub18_AP_tsent.4_moreClear",6,"moreClear","Sub18","AP","4","tsent"
"3109","L173","Sub11_AP_ksent.5_conv",23,"conv","Sub11","AP","5","ksent"
"3110","L173","Sub11_AP_ksent.5_lessClear",52,"lessClear","Sub11","AP","5","ksent"
"3111","L173","Sub11_AP_ksent.5_moreClear",38,"moreClear","Sub11","AP","5","ksent"
"3112","L173","Sub34_AP_bsent.2_conv",1,"conv","Sub34","AP","2","bsent"
"3113","L173","Sub34_AP_bsent.2_lessClear",2,"lessClear","Sub34","AP","2","bsent"
"3114","L173","Sub34_AP_bsent.2_moreClear",1,"moreClear","Sub34","AP","2","bsent"
"3115","L174","Sub25_Int_bsent.5_conv",0,"conv","Sub25","Int","5","bsent"
"3116","L174","Sub25_Int_bsent.5_lessClear",0,"lessClear","Sub25","Int","5","bsent"
"3117","L174","Sub25_Int_bsent.5_moreClear",5,"moreClear","Sub25","Int","5","bsent"
"3118","L174","Sub25_Int_tsent.2_conv",0,"conv","Sub25","Int","2","tsent"
"3119","L174","Sub25_Int_tsent.2_lessClear",0,"lessClear","Sub25","Int","2","tsent"
"3120","L174","Sub25_Int_tsent.2_moreClear",0,"moreClear","Sub25","Int","2","tsent"
"3121","L174","Sub26_Int_ksent.3_conv",11,"conv","Sub26","Int","3","ksent"
"3122","L174","Sub26_Int_ksent.3_lessClear",11,"lessClear","Sub26","Int","3","ksent"
"3123","L174","Sub26_Int_ksent.3_moreClear",21,"moreClear","Sub26","Int","3","ksent"
"3124","L174","Sub25_AP_tsent.3_conv",0,"conv","Sub25","AP","3","tsent"
"3125","L174","Sub25_AP_tsent.3_lessClear",0,"lessClear","Sub25","AP","3","tsent"
"3126","L174","Sub25_AP_tsent.3_moreClear",0,"moreClear","Sub25","AP","3","tsent"
"3127","L174","Sub25_AP_ksent.3_conv",0,"conv","Sub25","AP","3","ksent"
"3128","L174","Sub25_AP_ksent.3_lessClear",0,"lessClear","Sub25","AP","3","ksent"
"3129","L174","Sub25_AP_ksent.3_moreClear",9,"moreClear","Sub25","AP","3","ksent"
"3130","L174","Sub26_AP_bsent.3_conv",15,"conv","Sub26","AP","3","bsent"
"3131","L174","Sub26_AP_bsent.3_lessClear",7,"lessClear","Sub26","AP","3","bsent"
"3132","L174","Sub26_AP_bsent.3_moreClear",28,"moreClear","Sub26","AP","3","bsent"
"3133","L175","Sub34_Int_bsent.3_conv",100,"conv","Sub34","Int","3","bsent"
"3134","L175","Sub34_Int_bsent.3_lessClear",68,"lessClear","Sub34","Int","3","bsent"
"3135","L175","Sub34_Int_bsent.3_moreClear",36,"moreClear","Sub34","Int","3","bsent"
"3136","L175","Sub35_Int_tsent.5_conv",50,"conv","Sub35","Int","5","tsent"
"3137","L175","Sub35_Int_tsent.5_lessClear",100,"lessClear","Sub35","Int","5","tsent"
"3138","L175","Sub35_Int_tsent.5_moreClear",100,"moreClear","Sub35","Int","5","tsent"
"3139","L175","Sub25_Int_ksent.2_conv",5,"conv","Sub25","Int","2","ksent"
"3140","L175","Sub25_Int_ksent.2_lessClear",2,"lessClear","Sub25","Int","2","ksent"
"3141","L175","Sub25_Int_ksent.2_moreClear",0,"moreClear","Sub25","Int","2","ksent"
"3142","L175","Sub34_AP_tsent.3_conv",57,"conv","Sub34","AP","3","tsent"
"3143","L175","Sub34_AP_tsent.3_lessClear",47,"lessClear","Sub34","AP","3","tsent"
"3144","L175","Sub34_AP_tsent.3_moreClear",99,"moreClear","Sub34","AP","3","tsent"
"3145","L175","Sub35_AP_ksent.2_conv",77,"conv","Sub35","AP","2","ksent"
"3146","L175","Sub35_AP_ksent.2_lessClear",47,"lessClear","Sub35","AP","2","ksent"
"3147","L175","Sub35_AP_ksent.2_moreClear",93,"moreClear","Sub35","AP","2","ksent"
"3148","L175","Sub25_AP_bsent.3_conv",45,"conv","Sub25","AP","3","bsent"
"3149","L175","Sub25_AP_bsent.3_lessClear",24,"lessClear","Sub25","AP","3","bsent"
"3150","L175","Sub25_AP_bsent.3_moreClear",66,"moreClear","Sub25","AP","3","bsent"
"3151","L176","Sub16_Int_bsent.5_conv",95,"conv","Sub16","Int","5","bsent"
"3152","L176","Sub16_Int_bsent.5_lessClear",69,"lessClear","Sub16","Int","5","bsent"
